date,vaccinated_pop,State,Dose,Total_pop,Nominalised Vaccinations,,dose1_perak,dose2_perak,dose1_selangor,dose2_selangor,dose1_kl,dose2_kl,dose1_putrajaya,dose2_putrajaya,dose1_ns,dose2_ns,dose1_melaka,dose2_melaka,dose1_kelantan,dose2_kelantan,dose1_terengganu,dose2_terengganu,dose1_pahang,dose2_pahang,dose1_johor,dose2_johor,dose1_sabah,dose2_sabah,dose1_labuan,dose2_labuan,dose1_sarawak,dose2_sarawak
3/03/2021,1598,Perlis,1,187756,0.851104625,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,1896,Perlis,1,1595396,1.009821257,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,2223,Perlis,1,1385097,1.183983468,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,2223,Perlis,1,1932525,1.183983468,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,2223,Perlis,1,4838547,1.183983468,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,3062,Perlis,1,1481138,1.630840026,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,4158,Perlis,1,56913,2.214576365,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,5241,Perlis,1,850890,2.791388824,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,6006,Perlis,1,701711,3.198832527,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,6591,Perlis,1,1237273,3.510407124,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,6807,Perlis,1,841837,3.625450052,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,6807,Perlis,1,1235357,3.625450052,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,7276,Perlis,1,2839652,3.875242336,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,8038,Perlis,1,2921000,4.281088221,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,8795,Perlis,1,72272,4.684271075,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,9519,Perlis,1,2072490,5.069877927,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,9526,Perlis,1,,5.07360617,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,9526,Perlis,1,,5.07360617,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,9526,Perlis,1,,5.07360617,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,9526,Perlis,1,,5.07360617,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,9526,Perlis,1,,5.07360617,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,9530,Perlis,1,,5.075736594,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,9533,Perlis,1,,5.077334413,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,9533,Perlis,1,,5.077334413,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,9533,Perlis,1,,5.077334413,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,9533,Perlis,1,,5.077334413,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,9581,Perlis,1,,5.102899508,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,9592,Perlis,1,,5.108758176,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,9840,Perlis,1,,5.2408445,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,9846,Perlis,1,,5.244040137,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,9855,Perlis,1,,5.248833593,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,9858,Perlis,1,,5.250431411,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,9858,Perlis,1,,5.250431411,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,9863,Perlis,1,,5.253094442,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,10001,Perlis,1,,5.32659409,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,10001,Perlis,1,,5.32659409,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,10001,Perlis,1,,5.32659409,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,10016,Perlis,1,,5.334583182,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,0,Perlis,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,1,Perlis,2,,0.000532606,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,154,Perlis,2,,0.082021347,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,156,Perlis,2,,0.083086559,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,156,Perlis,2,,0.083086559,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,504,Perlis,2,,0.268433499,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,1037,Perlis,2,,0.552312576,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,1561,Perlis,2,,0.831398198,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,1853,Perlis,2,,0.986919193,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,2157,Perlis,2,,1.148831462,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,2157,Perlis,2,,1.148831462,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,2157,Perlis,2,,1.148831462,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,2978,Perlis,2,,1.58610111,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,4035,Perlis,2,,2.149065809,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,4465,Perlis,2,,2.378086453,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,5610,Perlis,2,,2.987920493,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,6455,Perlis,2,,3.437972688,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,6668,Perlis,2,,3.551417798,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,6668,Perlis,2,,3.551417798,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,6820,Perlis,2,,3.632373932,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,6854,Perlis,2,,3.650482541,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,6884,Perlis,2,,3.666460726,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,6920,Perlis,2,,3.685634547,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,8026,Perlis,2,,4.274696947,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,4388,Kedah,1,,0.275041432,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,5171,Kedah,1,,0.324120156,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,5306,Kedah,1,,0.332582005,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,5414,Kedah,1,,0.339351484,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,6269,Kedah,1,,0.392943194,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,9358,Kedah,1,,0.586562835,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,11638,Kedah,1,,0.729474062,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,14200,Kedah,1,,0.890061151,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,15834,Kedah,1,,0.992480864,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,16546,Kedah,1,,1.037109282,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,17114,Kedah,1,,1.072711728,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,18539,Kedah,1,,1.162031245,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,21171,Kedah,1,,1.32700596,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,23871,Kedah,1,,1.496242939,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,25492,Kedah,1,,1.597847807,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,25958,Kedah,1,,1.627056856,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,26259,Kedah,1,,1.645923645,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,26265,Kedah,1,,1.646299727,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,26271,Kedah,1,,1.64667581,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,26287,Kedah,1,,1.647678695,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,26293,Kedah,1,,1.648054778,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,26310,Kedah,1,,1.649120344,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,26316,Kedah,1,,1.649496426,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,26316,Kedah,1,,1.649496426,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,26316,Kedah,1,,1.649496426,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,26355,Kedah,1,,1.65194096,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,27257,Kedah,1,,1.708478647,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,28209,Kedah,1,,1.768150353,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,29089,Kedah,1,,1.823309072,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,30316,Kedah,1,,1.900217877,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,30536,Kedah,1,,1.914007557,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,30550,Kedah,1,,1.914885082,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,31115,Kedah,1,,1.950299487,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,31324,Kedah,1,,1.963399683,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,32089,Kedah,1,,2.01135016,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,32556,Kedah,1,,2.040621889,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,32836,Kedah,1,,2.058172391,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,33449,Kedah,1,,2.096595453,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,0,Kedah,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,6,Kedah,2,,0.000376082,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,6,Kedah,2,,0.000376082,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,719,Kedah,2,,0.045067181,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,1896,Kedah,2,,0.118841968,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,3138,Kedah,2,,0.196690978,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,4469,Kedah,2,,0.280118541,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,5009,Kedah,2,,0.313965937,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,5144,Kedah,2,,0.322427786,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,5238,Kedah,2,,0.32831974,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,6007,Kedah,2,,0.376520939,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,8825,Kedah,2,,0.553154201,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,11139,Kedah,2,,0.698196561,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,13650,Kedah,2,,0.855586951,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,15300,Kedah,2,,0.95900955,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,15698,Kedah,2,,0.983956334,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,16130,Kedah,2,,1.011034251,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,17493,Kedah,2,,1.096467585,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,19925,Kedah,2,,1.248906228,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,22579,Kedah,2,,1.41525991,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,24046,Kedah,2,,1.507212003,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,24621,Kedah,2,,1.543253211,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,24698,Kedah,2,,1.548079599,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,2914,Penang,1,,0.210382378,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,4034,Penang,1,,0.29124314,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,5052,Penang,1,,0.364739798,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,5172,Penang,1,,0.373403451,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,5292,Penang,1,,0.382067104,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,6487,Penang,1,,0.46834265,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,7781,Penang,1,,0.56176571,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,9811,Penang,1,,0.708325843,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,12608,Penang,1,,0.910261159,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,15459,Penang,1,,1.116095118,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,16255,Penang,1,,1.173564018,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,16758,Penang,1,,1.209879164,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,18465,Penang,1,,1.33311963,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,20393,Penang,1,,1.472315657,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,22037,Penang,1,,1.591007706,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,23485,Penang,1,,1.69554912,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,24996,Penang,1,,1.804638953,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,26879,Penang,1,,1.940586111,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,28316,Penang,1,,2.044333357,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,29568,Penang,1,,2.134724138,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,30394,Penang,1,,2.194358951,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,31189,Penang,1,,2.251755653,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,31740,Penang,1,,2.291536261,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,31802,Penang,1,,2.296012481,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,31802,Penang,1,,2.296012481,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,31802,Penang,1,,2.296012481,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,32119,Penang,1,,2.318898965,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,32215,Penang,1,,2.325829888,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,32425,Penang,1,,2.340991281,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,33045,Penang,1,,2.385753489,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,33561,Penang,1,,2.423007197,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,33613,Penang,1,,2.426761447,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,33688,Penang,1,,2.43217623,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,33964,Penang,1,,2.452102633,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,34096,Penang,1,,2.461632651,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,34218,Penang,1,,2.470440698,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,35085,Penang,1,,2.533035592,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,35728,Penang,1,,2.579458334,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,0,Penang,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,328,Penang,2,,0.023680652,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,328,Penang,2,,0.023680652,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,328,Penang,2,,0.023680652,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,721,Penang,2,,0.052054116,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,1721,Penang,2,,0.124251226,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,2756,Penang,2,,0.198975234,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,3855,Penang,2,,0.278319858,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,4752,Penang,2,,0.343080665,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,4866,Penang,2,,0.351311136,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,4977,Penang,2,,0.359325015,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,6186,Penang,2,,0.44661132,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,7507,Penang,2,,0.541983702,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,9330,Penang,2,,0.673599033,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,11563,Penang,2,,0.834815179,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,14191,Penang,2,,1.024549183,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,14946,Penang,2,,1.079058001,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,15431,Penang,2,,1.114073599,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,17483,Penang,2,,1.262222068,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,19731,Penang,2,,1.424521171,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,21665,Penang,2,,1.564150381,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,23131,Penang,2,,1.669991344,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,24862,Penang,2,,1.79496454,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,7757,Perak,1,,0.401391961,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,8844,Perak,1,,0.457639617,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,9892,Perak,1,,0.511869187,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,10678,Perak,1,,0.552541364,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,10678,Perak,1,,0.552541364,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,12952,Perak,1,,0.670211252,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,15881,Perak,1,,0.821774621,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,17450,Perak,1,,0.902963739,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,21160,Perak,1,,1.094940557,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,28463,Perak,1,,1.472839937,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,31675,Perak,1,,1.63904736,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,33036,Perak,1,,1.709473357,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,34666,Perak,1,,1.793818967,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,39404,Perak,1,,2.03899044,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,42227,Perak,1,,2.185068757,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,45138,Perak,1,,2.335700702,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,47056,Perak,1,,2.434949095,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,48136,Perak,1,,2.49083453,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,48689,Perak,1,,2.519449942,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,49053,Perak,1,,2.538285404,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,49451,Perak,1,,2.558880221,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,49528,Perak,1,,2.562864646,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,49535,Perak,1,,2.563226866,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,49541,Perak,1,,2.563537341,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,49545,Perak,1,,2.563744324,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,49545,Perak,1,,2.563744324,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,49349,Perak,1,,2.553602153,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,49359,Perak,1,,2.55411961,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,49365,Perak,1,,2.554430085,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,49996,Perak,1,,2.587081668,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,50307,Perak,1,,2.603174603,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,50334,Perak,1,,2.604571739,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,50378,Perak,1,,2.606848553,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,51149,Perak,1,,2.646744544,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,51469,Perak,1,,2.663303191,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,52032,Perak,1,,2.692436062,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,52548,Perak,1,,2.719136881,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,52639,Perak,1,,2.723845746,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
